ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 103.0 0.0444444444 0.0444444444 6.84 22.8 50.0 0.99 1.0
4 0 0 204.0 0.0888888888 0.0444444444 6.84 22.8 50.0 0.99 1.0
6 0 0 305.0 0.1333333332 0.0444444444 6.84 22.8 50.0 0.99 1.0
7 0 0 406.0 0.1777777776 0.0444444444 6.84 22.8 50.0 0.99 1.0
8 0 0 508.00000000000006 0.222222222 0.0444444444 6.84 22.8 50.0 0.99 1.0
9 0 0 609.0 0.2666666664 0.0444444444 6.84 22.8 50.0 0.99 1.0
10 0 0 710.0 0.3111111108 0.0444444444 6.84 22.8 50.0 0.99 1.0
11 0 0 811.0 0.3555555552 0.0444444444 6.84 22.8 50.0 0.99 1.0
12 0 0 912.0 0.3999999996 0.0444444444 6.84 22.8 50.0 0.99 1.0
13 0 0 1013.0000000000001 0.444444444 0.0444444444 6.84 22.8 50.0 0.99 1.0
14 0 0 1114.0 0.4888888884 0.0444444444 6.84 22.8 50.0 0.99 1.0
15 0 0 1215.0 0.5333333328 0.0444444444 6.84 22.8 50.0 0.99 1.0
16 0 0 1316.0000000000002 0.5777777772 0.0444444444 6.84 22.8 50.0 0.99 1.0
17 0 0 1417.0 0.6222222216 0.0444444444 6.84 22.8 50.0 0.99 1.0
18 0 0 1518.0 0.666666666 0.0444444444 6.84 22.8 50.0 0.99 1.0
19 0 0 1619.0 0.7111111104 0.0444444444 6.84 22.8 50.0 0.99 1.0
20 0 0 1720.0000000000002 0.7555555548 0.0444444444 6.84 22.8 50.0 0.99 1.0
