ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 13.0 0.0444444444 0.0444444444 11.4 22.8 100.0 0.99999 0.2
4 0 0 24.0 0.0888888888 0.0444444444 11.4 22.8 100.0 0.99999 0.2
5 0 0 35.0 0.1333333332 0.0444444444 11.4 22.8 100.0 0.99999 0.2
6 0 0 46.0 0.1777777776 0.0444444444 11.4 22.8 100.0 0.99999 0.2
7 0 0 57.0 0.222222222 0.0444444444 11.4 22.8 100.0 0.99999 0.2
8 0 0 68.0 0.2666666664 0.0444444444 11.4 22.8 100.0 0.99999 0.2
9 0 0 79.0 0.3111111108 0.0444444444 11.4 22.8 100.0 0.99999 0.2
10 0 0 90.0 0.3555555552 0.0444444444 11.4 22.8 100.0 0.99999 0.2
11 0 0 101.0 0.3999999996 0.0444444444 11.4 22.8 100.0 0.99999 0.2
12 0 0 112.0 0.444444444 0.0444444444 11.4 22.8 100.0 0.99999 0.2
13 0 0 123.0 0.4888888884 0.0444444444 11.4 22.8 100.0 0.99999 0.2
14 0 0 134.0 0.5333333328 0.0444444444 11.4 22.8 100.0 0.99999 0.2
15 0 0 145.0 0.5777777772 0.0444444444 11.4 22.8 100.0 0.99999 0.2
16 0 0 156.0 0.6222222216 0.0444444444 11.4 22.8 100.0 0.99999 0.2
17 0 0 167.00000000000003 0.666666666 0.0444444444 11.4 22.8 100.0 0.99999 0.2
18 0 0 178.0 0.7111111104 0.0444444444 11.4 22.8 100.0 0.99999 0.2
19 0 0 189.0 0.7555555548 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 0 0 200.0 0.7999999992 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 3 0.04999999999999925 262.9999999999995 0.8444444436 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 4 0.09999999999999924 319.99999999999943 0.888888888 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 5 0.13999999999999924 372.59999999999934 0.9333333324 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 7 0.17999999999999927 433.39999999999935 0.9777777768 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 8 0.2199999999999993 492.3999999999994 1.0222222212 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 9 0.24999999999999933 544.9999999999993 1.0666666656 0.0444444444 11.4 22.8 100.0 0.99999 0.2
20 10 0.27999999999999936 599.9999999999993 1.11111111 0.0444444444 11.4 22.8 100.0 0.99999 0.2
