ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
0 2 1.0 125.24999999999999 0.0444444444 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 3 1.0 250.37499999999997 0.0888888888 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 4 1.0 375.5 0.1333333332 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 5 1.0 500.62499999999994 0.1777777776 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 6 1.0 625.75 0.222222222 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 7 1.0 750.875 0.2666666664 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 8 1.0 876.0 0.3111111108 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 9 1.0 1001.1249999999999 0.3555555552 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 10 1.0 1126.25 0.3999999996 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 11 1.0 1251.375 0.444444444 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 12 1.0 1376.5 0.4888888884 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 13 1.0 1501.625 0.5333333328 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 14 1.0 1626.7500000000002 0.5777777772 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 15 1.0 1751.875 0.6222222216 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 16 1.0 1877.0 0.666666666 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 17 1.0 2002.1249999999998 0.7111111104 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 18 1.0 2127.25 0.7555555548 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 19 1.0 2252.375 0.7999999992 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 21 1.0 2377.625 0.8444444436 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 22 1.0 2502.75 0.888888888 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 23 1.0 2627.875 0.9333333324 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 24 1.0 2753.0 0.9777777768 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 25 1.0 2878.1250000000005 1.0222222212 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 26 1.0 3003.25 1.0666666656 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 27 1.0 3128.3750000000005 1.11111111 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 28 1.0 3253.5000000000005 1.1555555544 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 29 1.0 3378.6250000000005 1.1999999988 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 30 1.0 3503.75 1.2444444432 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 31 1.0 3628.8750000000005 1.2888888876 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 32 1.0 3754.0 1.333333332 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 33 1.0 3879.125 1.3777777764 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 34 1.0 4004.2499999999995 1.4222222208 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 35 1.0 4129.375 1.4666666652 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 36 1.0 4254.5 1.5111111096 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 37 1.0 4379.625 1.555555554 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 38 1.0 4504.75 1.5999999984 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 39 1.0 4629.875 1.6444444428 0.0444444444 15.96 22.8 150.0 0.99 8.0
0 40 1.0 4755.0 1.6888888872 0.0444444444 15.96 22.8 150.0 0.99 8.0
2 40 0.97 5905.750000000001 1.7333333316 0.0444444444 15.96 22.8 150.0 0.99 8.0
3 40 0.95 6758.000000000002 1.777777776 0.0444444444 15.96 22.8 150.0 0.99 8.0
4 40 0.93 7645.249999999998 1.8222222204 0.0444444444 15.96 22.8 150.0 0.99 8.0
5 40 0.9 8935.0 1.8666666648 0.0444444444 15.96 22.8 150.0 0.99 8.0
6 40 0.88 9901.0 1.9111111092 0.0444444444 15.96 22.8 150.0 0.99 8.0
7 40 0.86 10902.0 1.9555555536 0.0444444444 15.96 22.8 150.0 0.99 8.0
8 40 0.84 11938.000000000002 1.999999998 0.0444444444 15.96 22.8 150.0 0.99 8.0
9 40 0.83 12606.500000000004 2.0444444424 0.0444444444 15.96 22.8 150.0 0.99 8.0
10 40 0.81 13703.749999999998 2.0888888868 0.0444444444 15.96 22.8 150.0 0.99 8.0
11 40 0.79 14835.999999999998 2.1333333312 0.0444444444 15.96 22.8 150.0 0.99 8.0
12 40 0.77 16003.25 2.1777777756 0.0444444444 15.96 22.8 150.0 0.99 8.0
13 40 0.76 16768.000000000004 2.22222222 0.0444444444 15.96 22.8 150.0 0.99 8.0
14 40 0.74 17996.500000000004 2.2666666644 0.0444444444 15.96 22.8 150.0 0.99 8.0
15 40 0.73 18805.000000000004 2.3111111088 0.0444444444 15.96 22.8 150.0 0.99 8.0
16 40 0.72 19631.0 2.3555555532 0.0444444444 15.96 22.8 150.0 0.99 8.0
18 40 0.7 20948.000000000007 2.3999999976 0.0444444444 15.96 22.8 150.0 0.99 8.0
18 40 0.69 21816.750000000004 2.444444442 0.0444444444 15.96 22.8 150.0 0.99 8.0
19 40 0.68 22703.999999999996 2.4888888864 0.0444444444 15.96 22.8 150.0 0.99 8.0
20 40 0.67 23608.75 2.5333333308 0.0444444444 15.96 22.8 150.0 0.99 8.0
