ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 13.0 0.0444444444 0.0444444444 20.52 22.8 100.0 0.999 0.1
4 0 0 24.0 0.0888888888 0.0444444444 20.52 22.8 100.0 0.999 0.1
5 0 0 35.0 0.1333333332 0.0444444444 20.52 22.8 100.0 0.999 0.1
6 0 0 46.0 0.1777777776 0.0444444444 20.52 22.8 100.0 0.999 0.1
7 0 0 57.0 0.222222222 0.0444444444 20.52 22.8 100.0 0.999 0.1
8 0 0 68.0 0.2666666664 0.0444444444 20.52 22.8 100.0 0.999 0.1
9 0 0 79.0 0.3111111108 0.0444444444 20.52 22.8 100.0 0.999 0.1
10 0 0 90.0 0.3555555552 0.0444444444 20.52 22.8 100.0 0.999 0.1
11 0 0 101.0 0.3999999996 0.0444444444 20.52 22.8 100.0 0.999 0.1
12 0 0 112.0 0.444444444 0.0444444444 20.52 22.8 100.0 0.999 0.1
13 0 0 123.0 0.4888888884 0.0444444444 20.52 22.8 100.0 0.999 0.1
14 0 0 134.0 0.5333333328 0.0444444444 20.52 22.8 100.0 0.999 0.1
15 0 0 145.0 0.5777777772 0.0444444444 20.52 22.8 100.0 0.999 0.1
16 0 0 156.0 0.6222222216 0.0444444444 20.52 22.8 100.0 0.999 0.1
17 0 0 167.00000000000003 0.666666666 0.0444444444 20.52 22.8 100.0 0.999 0.1
18 0 0 178.0 0.7111111104 0.0444444444 20.52 22.8 100.0 0.999 0.1
19 0 0 189.0 0.7555555548 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 0 0 200.0 0.7999999992 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 2 0.019999999999999248 264.19999999999874 0.8444444436 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 3 0.06999999999999926 375.99999999999864 0.888888888 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 4 0.10999999999999924 477.8999999999986 0.9333333324 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 5 0.15999999999999925 606.7999999999985 0.9777777768 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 6 0.18999999999999928 703.2999999999986 1.0222222212 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 7 0.22999999999999932 826.7999999999986 1.0666666656 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 8 0.25999999999999934 934.9999999999985 1.11111111 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 9 0.28999999999999937 1048.5999999999985 1.1555555544 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 10 0.3099999999999994 1143.2999999999984 1.1999999988 0.0444444444 20.52 22.8 100.0 0.999 0.1
20 11 0.3399999999999994 1266.7999999999986 1.2444444432 0.0444444444 20.52 22.8 100.0 0.999 0.1
