ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 13.0 0.0444444444 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
4 0 0 24.0 0.0888888888 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
5 0 0 34.99999999999999 0.1333333332 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
6 0 0 46.0 0.1777777776 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
7 0 0 57.0 0.222222222 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
9 0 0 68.99999999999999 0.2666666664 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
10 0 0 80.0 0.3111111108 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
11 0 0 91.0 0.3555555552 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
12 0 0 102.0 0.3999999996 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
13 0 0 113.0 0.444444444 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
14 0 0 124.0 0.4888888884 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
15 0 0 134.99999999999997 0.5333333328 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
16 0 0 146.0 0.5777777772 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
17 0 0 157.0 0.6222222216 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
18 0 0 168.00000000000003 0.666666666 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
19 0 0 179.0 0.7111111104 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
20 0 0 190.0 0.7555555548 0.0444444444 4.56 22.8 50.0 0.99 0.3333333333
