ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
4 0 0 86.50000000000006 0.0444444444 0.0444444444 11.4 22.8 50.0 0.99 8.0
5 0 0 187.50000000000014 0.0888888888 0.0444444444 11.4 22.8 50.0 0.99 8.0
7 0 0 290.2500000000002 0.1333333332 0.0444444444 11.4 22.8 50.0 0.99 8.0
8 0 0 390.5000000000002 0.1777777776 0.0444444444 11.4 22.8 50.0 0.99 8.0
9 0 0 491.50000000000034 0.222222222 0.0444444444 11.4 22.8 50.0 0.99 8.0
10 0 0 594.2500000000005 0.2666666664 0.0444444444 11.4 22.8 50.0 0.99 8.0
11 0 0 698.7500000000005 0.3111111108 0.0444444444 11.4 22.8 50.0 0.99 8.0
12 0 0 798.0000000000005 0.3555555552 0.0444444444 11.4 22.8 50.0 0.99 8.0
13 0 0 897.2500000000006 0.3999999996 0.0444444444 11.4 22.8 50.0 0.99 8.0
14 0 0 996.5000000000008 0.444444444 0.0444444444 11.4 22.8 50.0 0.99 8.0
16 0 0 1116.0 0.4888888884 0.0444444444 11.4 22.8 50.0 0.99 8.0
17 0 0 1217.0 0.5333333328 0.0444444444 11.4 22.8 50.0 0.99 8.0
18 0 0 1318.0000000000002 0.5777777772 0.0444444444 11.4 22.8 50.0 0.99 8.0
19 0 0 1419.0 0.6222222216 0.0444444444 11.4 22.8 50.0 0.99 8.0
20 0 0 1520.0 0.666666666 0.0444444444 11.4 22.8 50.0 0.99 8.0
