ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 88.00000000000006 0.0444444444 0.0444444444 9.12 22.8 50.0 0.99 4.0
5 0 0 189.00000000000014 0.0888888888 0.0444444444 9.12 22.8 50.0 0.99 4.0
6 0 0 292.50000000000017 0.1333333332 0.0444444444 9.12 22.8 50.0 0.99 4.0
7 0 0 392.0000000000002 0.1777777776 0.0444444444 9.12 22.8 50.0 0.99 4.0
8 0 0 493.0000000000003 0.222222222 0.0444444444 9.12 22.8 50.0 0.99 4.0
9 0 0 595.5000000000003 0.2666666664 0.0444444444 9.12 22.8 50.0 0.99 4.0
10 0 0 699.5000000000005 0.3111111108 0.0444444444 9.12 22.8 50.0 0.99 4.0
11 0 0 799.0000000000005 0.3555555552 0.0444444444 9.12 22.8 50.0 0.99 4.0
12 0 0 898.5000000000006 0.3999999996 0.0444444444 9.12 22.8 50.0 0.99 4.0
13 0 0 998.0000000000007 0.444444444 0.0444444444 9.12 22.8 50.0 0.99 4.0
15 0 0 1115.0 0.4888888884 0.0444444444 9.12 22.8 50.0 0.99 4.0
16 0 0 1216.0 0.5333333328 0.0444444444 9.12 22.8 50.0 0.99 4.0
17 0 0 1317.0000000000002 0.5777777772 0.0444444444 9.12 22.8 50.0 0.99 4.0
18 0 0 1418.0 0.6222222216 0.0444444444 9.12 22.8 50.0 0.99 4.0
19 0 0 1519.0 0.666666666 0.0444444444 9.12 22.8 50.0 0.99 4.0
20 0 0 1620.0 0.7111111104 0.0444444444 9.12 22.8 50.0 0.99 4.0
