ce cc z cost lambda mu edge_d cloud_d target_d percentile cost_ratio
3 0 0 86.33333333180006 0.0444444444 0.0444444444 4.56 22.8 50.0 0.99 6.0
4 0 0 187.33333333100015 0.0888888888 0.0444444444 4.56 22.8 50.0 0.99 6.0
5 0 0 289.99999999686014 0.1333333332 0.0444444444 4.56 22.8 50.0 0.99 6.0
6 0 0 389.3333333294003 0.1777777776 0.0444444444 4.56 22.8 50.0 0.99 6.0
7 0 0 490.33333332860036 0.222222222 0.0444444444 4.56 22.8 50.0 0.99 6.0
9 0 0 592.9999999944604 0.2666666664 0.0444444444 4.56 22.8 50.0 0.99 6.0
10 0 0 697.3333333269804 0.3111111108 0.0444444444 4.56 22.8 50.0 0.99 6.0
11 0 0 796.6666666595206 0.3555555552 0.0444444444 4.56 22.8 50.0 0.99 6.0
12 0 0 895.9999999920606 0.3999999996 0.0444444444 4.56 22.8 50.0 0.99 6.0
13 0 0 995.3333333246006 0.444444444 0.0444444444 4.56 22.8 50.0 0.99 6.0
14 0 0 1113.99999999 0.4888888884 0.0444444444 4.56 22.8 50.0 0.99 6.0
15 0 0 1214.9999999892 0.5333333328 0.0444444444 4.56 22.8 50.0 0.99 6.0
16 0 0 1315.9999999884003 0.5777777772 0.0444444444 4.56 22.8 50.0 0.99 6.0
17 0 0 1416.9999999876 0.6222222216 0.0444444444 4.56 22.8 50.0 0.99 6.0
18 0 0 1517.9999999868003 0.666666666 0.0444444444 4.56 22.8 50.0 0.99 6.0
19 0 0 1618.9999999860001 0.7111111104 0.0444444444 4.56 22.8 50.0 0.99 6.0
20 0 0 1719.9999999852005 0.7555555548 0.0444444444 4.56 22.8 50.0 0.99 6.0
